group_word,group_pos,reading_id,vocab_id,definition_ar,definition_en,claude_confidence,claude_reasoning,claude_best_id,keep_id_ali_decision
substantiate,verb,95595fc2-34dd-4d73-86e3-75219b1b5daa,72493b09-e77c-4319-ae9b-416d22012d8e,يثبت، يدعم بالأدلة، يبرهن على,To provide evidence or proof to support or prove the truth of something,medium,"Both definitions are nearly identical in quality and accuracy, but Definition 1's third verb option 'يبرهن' without the preposition 'على' is slightly more versatile in usage, though both are natural and appropriate for C1 learners.",d66fa3d3-e302-48bf-a5e1-eea5a69749d5,
antiquated,adjective,95595fc2-34dd-4d73-86e3-75219b1b5daa,c89ca25a-2cf9-4923-9a2d-67cd3731e89a,عتيق، قديم، بالي,old-fashioned or outdated; belonging to an earlier period and no longer suitable for modern use,medium,"Definition 2 is slightly better because 'قديم الطراز' (old-style) and 'متقادم' (obsolete) more precisely capture the negative connotation of 'antiquated' as outdated and unsuitable for modern times, while Definition 1's 'بالي' (worn-out) is less accurate and 'عتيق' alone can have positive connotations in Arabic.",b4fef172-d5ca-4863-a984-ae000dc238a8,
antiquated,adjective,95595fc2-34dd-4d73-86e3-75219b1b5daa,b4fef172-d5ca-4863-a984-ae000dc238a8,قديم الطراز، عتيق، متقادم,"Old-fashioned, outdated, or no longer suitable for modern times",medium,"Definition 2 is slightly better because 'قديم الطراز' (old-style) and 'متقادم' (obsolete) more precisely capture the negative connotation of 'antiquated' as outdated and unsuitable for modern times, while Definition 1's 'بالي' (worn-out) is less accurate and 'عتيق' alone can have positive connotations in Arabic.",b4fef172-d5ca-4863-a984-ae000dc238a8,
dogmatic,adjective,d81b33c4-e87b-486b-b90d-1a7555995873,a0cbd8c8-269d-4638-962e-601a212cf5a0,متعصب، جامد، عقائدي,"inclined to lay down principles as undeniably true, without consideration of evidence or others' opinions.",medium,"Definition 1 is slightly more concise and natural while maintaining accuracy, though both definitions are very similar in quality with Definition 2's addition of 'عنيد' being somewhat less precise for the core meaning of dogmatic.",a0cbd8c8-269d-4638-962e-601a212cf5a0,
dogmatic,adjective,d81b33c4-e87b-486b-b90d-1a7555995873,4b7c8059-66eb-4991-8993-d9633a8c5880,جامد الرأي، متعصب، عنيد في المعتقدات,"Inclined to lay down principles as incontrovertibly true, without considering other viewpoints",medium,"Definition 1 is slightly more concise and natural while maintaining accuracy, though both definitions are very similar in quality with Definition 2's addition of 'عنيد' being somewhat less precise for the core meaning of dogmatic.",a0cbd8c8-269d-4638-962e-601a212cf5a0,
paradigm,noun,95595fc2-34dd-4d73-86e3-75219b1b5daa,6184145f-06f8-4b7e-aec1-5ab4dba7dd61,نموذج، نمط، إطار فكري,a typical example or pattern of something; a model or framework of ideas and methods,medium,"Definition 1 uses 'نمط' (pattern) which better captures the systematic/structural aspect of 'paradigm' than Definition 2's 'مثال' (example), though both are otherwise nearly identical and appropriate for C1 learners.",6184145f-06f8-4b7e-aec1-5ab4dba7dd61,
paradigm,noun,95595fc2-34dd-4d73-86e3-75219b1b5daa,f0799a47-165c-466d-a1cc-e352c6fb8040,نموذج، مثال، إطار فكري,"A typical example, pattern, or model; a framework of ideas or beliefs",medium,"Definition 1 uses 'نمط' (pattern) which better captures the systematic/structural aspect of 'paradigm' than Definition 2's 'مثال' (example), though both are otherwise nearly identical and appropriate for C1 learners.",6184145f-06f8-4b7e-aec1-5ab4dba7dd61,
disparity,noun,d81b33c4-e87b-486b-b90d-1a7555995873,e718155f-346c-4321-99ad-b25a7343f85d,تفاوت، تباين، عدم مساواة,"a great difference or inequality between things, especially in a way that is unfair.",medium,"Both definitions are nearly identical in translation quality and accuracy, but Definition 1 uses 'عدم مساواة' (inequality) which is slightly more standard than 'عدم تساوي' (non-equality) in Definition 2, though the difference is minimal for C1 learners.",e718155f-346c-4321-99ad-b25a7343f85d,
disparity,noun,d81b33c4-e87b-486b-b90d-1a7555995873,cba98663-b612-4735-b2b5-1517ab477597,تفاوت، تباين، عدم تساوي,"A great difference or inequality, especially in treatment or opportunity",medium,"Both definitions are nearly identical in translation quality and accuracy, but Definition 1 uses 'عدم مساواة' (inequality) which is slightly more standard than 'عدم تساوي' (non-equality) in Definition 2, though the difference is minimal for C1 learners.",e718155f-346c-4321-99ad-b25a7343f85d,
compelling,adjective,95595fc2-34dd-4d73-86e3-75219b1b5daa,d81176d8-c5a4-43bb-9f74-76d9dca87eee,مقنع، مثير للاهتمام، جذاب,evoking interest or attention in a powerful way; convincing or persuasive,low,"Both definitions are nearly identical with the same three Arabic terms in slightly different order, making them functionally equivalent, though neither fully captures the nuanced meaning of 'compelling' which implies something that powerfully demands attention or belief rather than simply being interesting or attractive.",d81176d8-c5a4-43bb-9f74-76d9dca87eee,
compelling,adjective,95595fc2-34dd-4d73-86e3-75219b1b5daa,38b10116-bded-4896-b26f-552526108edd,مقنع، جذاب، مثير للاهتمام,"Very interesting, convincing, or attractive; forcing attention",low,"Both definitions are nearly identical with the same three Arabic terms in slightly different order, making them functionally equivalent, though neither fully captures the nuanced meaning of 'compelling' which implies something that powerfully demands attention or belief rather than simply being interesting or attractive.",d81176d8-c5a4-43bb-9f74-76d9dca87eee,
undermine,verb,d81b33c4-e87b-486b-b90d-1a7555995873,fb94d310-dfd8-44fb-87ce-7e9168562bee,يقوض، يضعف، يهدم,"to weaken or damage something gradually, especially someone's confidence or authority.",medium,"Both definitions are nearly identical in quality, but Definition 1 uses 'يهدم' which slightly better captures the destructive aspect of undermining, though 'ينتقص من' in Definition 2 is also acceptable; the differences are minimal and both are appropriate for C1 learners.",fb94d310-dfd8-44fb-87ce-7e9168562bee,
undermine,verb,d81b33c4-e87b-486b-b90d-1a7555995873,cc6ec4ed-c7ff-4349-ba1a-38b07709b6c7,يقوّض، يضعف، ينتقص من,"To weaken or damage something, especially gradually or insidiously",medium,"Both definitions are nearly identical in quality, but Definition 1 uses 'يهدم' which slightly better captures the destructive aspect of undermining, though 'ينتقص من' in Definition 2 is also acceptable; the differences are minimal and both are appropriate for C1 learners.",fb94d310-dfd8-44fb-87ce-7e9168562bee,
perfunctory,adjective,d81b33c4-e87b-486b-b90d-1a7555995873,63df2b0a-71ba-4f14-b0b6-227c85f9bea7,شكلي، سطحي، روتيني,carried out with little effort or care; done merely as a routine duty.,medium,"Definition 2 is slightly more complete as it explicitly includes 'بلا اهتمام' (without care/interest) which captures the negative connotation of lack of genuine effort that is central to 'perfunctory,' though both definitions are essentially accurate and use the same core vocabulary.",b6e7e959-49e4-40aa-a543-c92bb5d6b63b,
perfunctory,adjective,d81b33c4-e87b-486b-b90d-1a7555995873,b6e7e959-49e4-40aa-a543-c92bb5d6b63b,شكلي، سطحي، روتيني بلا اهتمام,Done without care or interest as a routine duty; superficial,medium,"Definition 2 is slightly more complete as it explicitly includes 'بلا اهتمام' (without care/interest) which captures the negative connotation of lack of genuine effort that is central to 'perfunctory,' though both definitions are essentially accurate and use the same core vocabulary.",b6e7e959-49e4-40aa-a543-c92bb5d6b63b,
proliferation,noun,95595fc2-34dd-4d73-86e3-75219b1b5daa,568b262d-6107-4061-bb70-56310f41f5c4,انتشار، تكاثر، تزايد,rapid increase in numbers or spread; the process of multiplying or expanding quickly,medium,"Definition 2 explicitly includes 'سريع' (rapid) which better captures the key semantic component of 'proliferation' that distinguishes it from mere 'increase,' though both definitions are otherwise nearly identical and appropriate for C1 learners.",2cfbb185-90c5-43db-9815-598686bfe9e2,
proliferation,noun,95595fc2-34dd-4d73-86e3-75219b1b5daa,2cfbb185-90c5-43db-9815-598686bfe9e2,انتشار سريع، تكاثر، تزايد,Rapid increase in numbers or spread of something,medium,"Definition 2 explicitly includes 'سريع' (rapid) which better captures the key semantic component of 'proliferation' that distinguishes it from mere 'increase,' though both definitions are otherwise nearly identical and appropriate for C1 learners.",2cfbb185-90c5-43db-9815-598686bfe9e2,
capitalize,verb,95595fc2-34dd-4d73-86e3-75219b1b5daa,1df4f8bd-287a-436f-be0e-142ba669a304,يستفيد من، يستغل، يحقق ربحاً,to take advantage of a situation or opportunity to gain benefit or profit,medium,"Both definitions are nearly identical in meaning and quality, but Definition 1 orders the translations slightly more naturally with 'يستفيد من' first, which better captures the neutral tone of 'capitalize on' before the more commercial sense of 'يستغل'.",1df4f8bd-287a-436f-be0e-142ba669a304,
capitalize,verb,95595fc2-34dd-4d73-86e3-75219b1b5daa,eae164c1-fe8b-49ed-b9a8-a1796557175d,يستغل، يستفيد من، يحقق ربحاً من,To take advantage of a situation or opportunity for profit or benefit,medium,"Both definitions are nearly identical in meaning and quality, but Definition 1 orders the translations slightly more naturally with 'يستفيد من' first, which better captures the neutral tone of 'capitalize on' before the more commercial sense of 'يستغل'.",1df4f8bd-287a-436f-be0e-142ba669a304,
paradigm,noun,d81b33c4-e87b-486b-b90d-1a7555995873,d8dcc0e0-2773-470e-b4d7-22a7090e3ae1,نموذج، مثال، نمط فكري,a typical example or pattern of something; a conceptual framework or model.,medium,"Definition 2 uses 'إطار مفاهيمي' which more precisely captures the conceptual framework meaning of 'paradigm' that is central to the passage's discussion of competing scientific approaches, while Definition 1's 'نمط فكري' (intellectual pattern) is slightly less precise though still acceptable for C1 learners.",d3af1a9f-2385-494f-82a7-7ef604d5f979,
paradigm,noun,d81b33c4-e87b-486b-b90d-1a7555995873,d3af1a9f-2385-494f-82a7-7ef604d5f979,نموذج، مثال، إطار مفاهيمي,"A typical example, pattern, or model of something; a framework of concepts",medium,"Definition 2 uses 'إطار مفاهيمي' which more precisely captures the conceptual framework meaning of 'paradigm' that is central to the passage's discussion of competing scientific approaches, while Definition 1's 'نمط فكري' (intellectual pattern) is slightly less precise though still acceptable for C1 learners.",d3af1a9f-2385-494f-82a7-7ef604d5f979,
encompass,verb,95595fc2-34dd-4d73-86e3-75219b1b5daa,d153255c-cafa-4e7d-8c2f-0d1ab4c8b10d,يشمل، يحتوي، يغطي,to include comprehensively; to surround or cover completely,medium,"Both definitions are very similar and accurate, but Definition 1 uses 'يغطي' which slightly better captures the 'comprehensive coverage' nuance of 'encompass' at C1 level, while Definition 2's 'يحيط بـ' emphasizes the spatial 'surrounding' aspect less relevant in this academic context.",d153255c-cafa-4e7d-8c2f-0d1ab4c8b10d,
encompass,verb,95595fc2-34dd-4d73-86e3-75219b1b5daa,458476f5-5156-4da3-b69d-35c49aab4160,يشمل، يحيط بـ، يضم,To include or contain as parts of a whole; to surround completely,medium,"Both definitions are very similar and accurate, but Definition 1 uses 'يغطي' which slightly better captures the 'comprehensive coverage' nuance of 'encompass' at C1 level, while Definition 2's 'يحيط بـ' emphasizes the spatial 'surrounding' aspect less relevant in this academic context.",d153255c-cafa-4e7d-8c2f-0d1ab4c8b10d,
